x,y,z,yaw,V,a
21987.68301,50974.16176,212.5349774,-3.602544013,31.415753649830517,1.5280160392971585
21983.36752,50976.30499,212.5349774,-3.630529484,31.649245391967217,1.5262024148017062
21979.0589,50978.59727,212.5349774,-3.662227201,31.883723607110323,1.5522494825086641
21974.87802,50980.99461,212.5349774,-3.913791741,32.11749952675748,1.4381636231187924
21971.26446,50984.51402,214.1322722,-3.733539845,32.34258148043747,1.499750873548246
21967.28245,50987.19143,215.6570383,-4.011883784,32.564328262693444,1.4826699407782606
21964.11743,50990.94523,217.1161911,-3.810770963,32.78712208100527,1.4677314200999478
21960.37229,50993.90732,218.5151389,-4.067546881,33.00018231639306,1.4435254954276073
21957.42437,50997.82692,219.8582871,-3.864758596,33.21402400957062,1.490991151553872
21953.85289,51000.97941,221.1518214,-4.125275435,33.427188308157696,1.4257767385427706
21951.15511,51005.0339,222.4016585,-3.921156991,33.63426802243447,1.4743495445451271
21947.79842,51008.35165,223.6101135,-4.195400075,33.84051906824491,1.4541433358135745
21945.42016,51012.53452,224.7852216,-3.988288561,34.04665260319269,1.470999757545243
21942.27961,51016.08578,225.9263514,-4.003807631,34.25086528738912,1.4867759936921923
21939.19998,51019.67901,227.0359548,-4.023781769,34.455678075075255,1.5034048392925803
21936.21866,51023.30152,228.1174293,-4.054991405,34.659780952137375,1.4967702163070944
21933.35836,51027.00685,229.1732635,-4.091061867,34.86133770828012,1.5052210319677135
21930.62182,51030.82929,230.2050088,-4.125196649,35.063728413877016,1.5124613240075548
21928.0012,51034.76713,231.2140959,-4.149060956,35.26717114620871,1.489429342231846
21925.45388,51038.80028,232.202239,-4.155173249,35.46805908716264,1.5187019218129356
21922.94667,51042.82419,233.1715879,-4.168119269,35.670489575791564,1.5430825744231214
21920.52731,51046.82149,234.1219607,-4.213858673,35.87204695676818,1.5151127474943398
21918.28495,51050.94048,235.0539994,-4.239079074,36.06958434803312,1.5302728469137528
21916.13667,51055.13522,235.9697039,-4.264187621,36.26897856782027,1.5179091376764051
21914.07681,51059.4191,236.8690464,-4.280031493,36.46737190551016,1.52474462407657
21912.08654,51063.73193,237.7559379,-4.307897344,36.6654336334579,1.5473008176075798
21910.23892,51068.04782,238.6277889,-4.339191066,36.86302186503897,1.5531049219207582
21908.52823,51072.41686,239.4851907,-4.361359826,37.06017745452441,1.5157011820081094
21906.89808,51076.86846,240.3284566,-4.377011167,37.2535594085554,1.5286830820246569
21905.32918,51081.36975,241.1613764,-4.389012817,37.44865496420777,1.5521119131570837
21903.82249,51085.86543,241.9828939,-4.41707958,37.64465765144846,1.5033566830840877
21902.43462,51090.42776,242.7922333,-4.427702555,37.83462083172245,1.517685387243113
21901.08757,51095.03094,243.5938416,-4.433183496,38.02652844958081,1.5841230333146805
21899.78936,51099.55911,243.9911968,-4.345055212,38.22226025599841,1.515383091920963
21898.08298,51103.99358,244.3833249,-4.487150423,38.41017712291372,1.5174355872550445
21897.01535,51108.65317,244.7731539,-4.379569855,38.59856746962278,1.5169596237690448
21895.43585,51113.22245,245.1610939,-4.51073454,38.78810550352375,1.5215878124529885
21894.47723,51117.9116,245.5477334,-4.409686031,38.97540474852679,1.5324547654611012
21893.04587,51122.49488,245.9315445,-4.546777151,39.16374098622486,1.5278847110851785
21892.26131,51127.18885,246.3122368,-4.566711667,39.34896789046449,1.5081124564024293
21891.56558,51131.93085,246.6902434,-4.461250583,39.53223158033191,1.509535597216813
21890.36417,51136.61371,247.0666384,-4.592944709,39.716408291661445,1.5314799952667222
21889.79362,51141.36765,247.4390705,-4.499099435,39.90061038596912,1.492557067818891
21888.77539,51146.06898,247.8081826,-4.630530136,40.080145956455816,1.503897736048968
21888.38112,51150.87462,248.1754913,-4.506723896,40.260663772041205,1.4988874154498741
21887.38576,51155.64595,248.5423864,-4.624974405,40.44171536877034,1.499463969675189
21886.96345,51160.46462,248.9080733,-4.521948455,40.620666872517376,1.491197669596278
21886.04519,51165.22799,249.2708172,-4.539270201,40.79836259397226,1.4932251393341571
21885.20856,51170.01233,249.6313004,-4.669091901,40.9757415791467,1.4844622831427583
21884.99881,51174.85374,249.9892184,-4.569691041,41.15092541351772,1.4770325286011121
21884.30982,51179.64918,250.3439251,-4.580152911,41.32445003552706,1.4820102192110844
21883.66993,51184.45995,250.6967951,-4.585414279,41.49813220723782,1.4642382738608304
21883.05686,51189.26226,251.0481911,-4.703709297,41.66860406799312,1.4799659971211943
21883.01505,51194.07856,251.3979567,-4.586936428,41.8393238781721,1.4751058089875095
21882.40808,51198.89143,251.7469938,-4.709270467,42.01000449437867,1.456557786990382
21882.39296,51203.74181,252.0951133,-4.583957879,42.17784090950642,1.452539974234809
21881.76703,51208.58857,252.4413627,-4.699548749,42.34580758200137,1.4665932269212305
21881.70527,51213.39838,252.7869118,-4.583286043,42.5120765466237,1.426278240843084
21881.08143,51218.20364,253.1309423,-4.700779633,42.67433606955774,1.4415342038570758
21881.0254,51223.02936,253.4741684,-4.583743515,42.83704912349994,1.436726607439764
21880.39866,51227.87432,253.8168371,-4.699175856,43.00058769623246,1.4393393089435165
21880.33452,51232.72827,254.1574976,-4.5737148,43.16277011673161,1.433224326413334
21879.66255,51237.54282,254.4982869,-4.693398083,43.32388664980505,1.4484556953464685
21879.57088,51242.36961,254.8375656,-4.692195046,43.4849911911558,1.4176160016310502
21879.47347,51247.19268,255.1761787,-4.70418608,43.64197257214099,1.4227441377620949
21879.43395,51252.0105,255.5133346,-4.705787614,43.79875890393953,1.4259060363986082
21879.40203,51256.84442,255.8472815,-4.694083066,43.95585300602672,1.3845628222673367
21879.31371,51261.66916,256.1808227,-4.693079816,44.10759076464011,1.3892807660404138
21879.22051,51266.49477,256.5138713,-4.695007967,44.259352886015954,1.3940051577088315
21879.1358,51271.36787,256.8455553,-4.69257062,44.41259532515302,1.3962979293547595
21879.0394,51276.23202,257.1764965,-4.690664318,44.56528801688217,1.4012159615898532
21878.93483,51281.04445,257.5060823,-4.696683299,44.71637940373323,1.4009646669251803
21878.85918,51285.86027,257.8341028,-4.70074806,44.8670239602458,1.3843061641556118
21878.80354,51290.64035,257.9,-4.703612855,45.01427466904748,1.389079292135216
21878.76133,51295.44998,257.9,-4.704991999,45.16245513049644,1.3926486173605412
21878.7254,51300.30687,257.9,-4.711998597,45.31198082033502,1.3648219122805554
21878.7235,51305.18183,257.9,-4.705003774,45.45858017285703,1.3692152047393418
21878.68773,51310.02583,257.9,-4.707160547,45.60425232250602,1.3726451365205246
21878.66261,51314.83037,257.9,-4.714655969,45.74863787153951,1.350433133475721
21878.67362,51319.69008,257.9,-4.724034024,45.89186559285248,1.3608239867975265
21878.72982,51324.51546,257.9,-4.729023476,46.03473909978079,1.3612643071276231
21878.81062,51329.373,257.9,-4.733637722,46.17817476982208,1.3398900974920074
21878.91397,51334.23588,257.9,-4.738266971,46.319091283156894,1.350444199368436
21879.03863,51339.05215,257.9,-4.734330717,46.45934547173663,1.3511399030530933
21879.14512,51343.90445,257.9,-4.738544267,46.6002812360753,1.332060623594
21879.27151,51348.73579,257.9,-4.743836285,46.73822729227467,1.33467304655754
21879.42406,51353.58494,257.9,-4.751423987,46.876565079605946,1.334955969449013
21879.61405,51358.44975,257.9,-4.758021165,47.01500685283293,1.320323196014187
21879.83395,51363.26534,257.9,-4.748590431,47.15018972309748,1.3175729536611236
21880.01172,51368.17373,257.9,-4.772764248,47.28724135561744,1.3251628676426386
21880.30276,51372.98835,257.9,-4.777599679,47.42221840901546,1.309101486290088
21880.62062,51377.85601,257.9,-4.786925428,47.55668684855172,1.3180078893326719
21880.97847,51382.64793,257.9,-4.788426005,47.689676173009445,1.3209002700193189
21881.34637,51387.47713,257.9,-4.777147084,47.82363395464645,1.2994582431847186
21881.66067,51392.32371,257.9,-4.784760049,47.95541970896882,1.3041037299121843
21882.00934,51397.13306,257.9,-4.786605606,48.086370043358805,1.3042544785690224
21882.37161,51402.00542,257.9,-4.795741258,48.21870654635556,1.2903151279541283
21882.77506,51406.83444,257.9,-4.806156955,48.34820568723715,1.2958507583796555
21883.22579,51411.62729,257.9,-4.806792965,48.47706093521285,1.298706345466138
21883.68127,51416.43776,257.9,-4.804762634,48.60633803648528,1.2807741771763397
21884.13001,51421.28172,257.9,-4.8119698,48.73435404541448,1.2840597510007328
21884.61259,51426.11188,257.9,-4.822798624,48.86208600549749,1.2878019075750626
21885.14438,51430.90878,257.9,-4.828236424,48.989121783190114,1.2739635585337599
21885.70255,51435.70536,257.9,-4.821684488,49.11453816575279,1.277334781808892
21886.22919,51440.50472,257.9,-4.829144879,49.2399455019658,1.280109405768374
21886.78867,51445.27475,257.9,-4.834844587,49.36464594925873,1.2665700154179056
21887.37749,51450.05912,257.9,-4.834564869,49.488172207702085,1.2697544541719146
21887.96717,51454.86156,257.9,-4.833824828,49.612162024408434,1.2725730778968056
21888.5537,51459.66776,257.9,-4.831504822,49.7362026454778,1.2576466145638034
21889.12892,51464.47397,257.9,-4.827559471,49.85845118397684,1.2608225559896669
21889.68535,51469.28402,257.9,-4.823772558,49.980749101300496,1.263542792226675
21890.22179,51474.08019,257.9,-4.827150838,50.10260661004884,1.2483527863153479
21890.77276,51478.86012,257.9,-4.831109716,50.22234848004577,1.2512475371516718
21891.34432,51483.65176,257.9,-4.826182861,50.34243088747383,1.2539967137103163
21891.89538,51488.47339,257.9,-4.816863433,50.46317156817597,1.2411269044321682
21892.40077,51493.29327,257.9,-4.818873753,50.582224557965255,1.2440336190425068
21892.91408,51498.09557,257.9,-4.819187036,50.7008673387749,1.2465014254947553
21893.42975,51502.90566,257.9,-4.819139956,50.81966381517586,1.2328758101138293
21893.94154,51507.68165,257.9,-4.833773625,50.93605851279699,1.2354258914215326
21894.52187,51512.43901,257.9,-4.837052198,51.05216864676471,1.2379591632918923
21895.1223,51517.23054,257.9,-4.833908233,51.1691327080137,1.223302133683058
21895.71072,51522.04884,257.9,-4.827900297,51.28504845801088,1.2262091995463706
21896.26945,51526.86437,257.9,-4.825681966,51.40082797148601,1.2287119532437905
21896.81467,51531.65619,257.9,-4.828233861,51.51598420204687,1.2145476147163299
21897.37183,51536.44422,257.9,-4.82802627,51.62950404927275,1.2172278973750341
21897.93026,51541.25174,257.9,-4.824539303,51.743483409189935,1.219644999758781
21898.47231,51546.06477,257.9,-4.823640275,51.85752280632901,1.2051518127344647
21899.0073,51550.85376,257.9,-4.827495497,51.96938901142779,1.2076912626414595
21899.56315,51555.66139,257.9,-4.822625787,52.08173399628471,1.2100869314673455
21900.09493,51560.46584,257.9,-4.828021056,52.19392329840441,1.1969422233518883
21900.64982,51565.24319,257.9,-4.826579756,52.304100587832366,1.1994955427299505
21901.20024,51570.04244,257.9,-4.825381926,52.41476671159629,1.2018554163341013
21901.74511,51574.84403,257.9,-4.826277404,52.52545551066123,1.190533361965251
21902.29387,51579.64158,257.9,-4.829380336,52.63479124153169,1.1929558253088408
21902.85736,51584.43612,257.9,-4.828990484,52.74409285480753,1.1951588196636524
21903.42016,51589.24096,257.9,-4.825227981,52.85359915406583,1.1769298410875177
21903.96507,51594.04945,257.9,-4.82279215,52.96124902707921,1.1793558733653675
21904.49642,51598.84274,257.9,-4.827438673,53.068532501582936,1.1815634860207596
21905.04858,51603.62083,257.9,-4.830555136,53.17551615605479,1.1694434425081213
21905.61904,51608.42593,257.9,-4.824829569,53.28182642402264,1.171885851909465
21906.1637,51613.24952,257.9,-4.821415451,53.38848438045937,1.1741839129546823
21906.6894,51618.05213,257.9,-4.822711896,53.49463454474909,1.1708200926002776
21907.21997,51622.8419,257.9,-4.826993834,53.60000414799169,1.173068514129335
21907.77029,51627.62279,257.9,-4.831777934,53.70522444642268,1.1751695357151415
21908.34542,51632.41709,257.9,-4.828104875,53.81078100757551,1.162568641042828
21908.90482,51637.22975,257.9,-4.823403141,53.91535575937467,1.16490308043998
21909.4408,51642.03796,257.9,-4.826259611,54.01978496949488,1.1669979764805374
21909.98718,51646.81539,257.9,-4.832388748,54.1235656315022,1.1503904668628055
21910.56537,51651.61051,257.9,-4.824377779,54.22612645432896,1.1527385549406464
21911.10941,51656.44817,257.9,-4.81547314,54.32951509377641,1.1548537865741888
21911.60565,51661.24511,257.9,-4.825100855,54.43192874035427,1.1467912827221742
21912.14608,51666.01957,257.9,-4.827170389,54.533067153499246,1.1488759289566466
21912.69879,51670.81372,257.9,-4.830754716,54.63464236343616,1.1509515555545082
21913.26781,51675.59853,257.9,-4.83297262,54.736056906007605,1.143911725146775
21913.84988,51680.40223,257.9,-4.826580288,54.83708899415622,1.146146028604833
21914.40176,51685.21414,257.9,-4.813863568,54.93822841276599,1.1483152094030054
21914.89053,51690.01427,257.9,-4.815309498,55.03898680444402,1.138749180873115
21915.38513,51694.80294,257.9,-4.822243411,55.138500842939045,1.140753010421877
21915.91478,51699.60491,257.9,-4.815828406,55.238360217632064,1.142816784369336
21916.41482,51704.42179,257.9,-4.814645999,55.33846063818371,1.1327218500158582
21916.90787,51709.22669,257.9,-4.814594721,55.43724032548826,1.134740213235659
21917.40048,51714.02964,257.9,-4.815282595,55.535979307433045,1.1367311084436924
21917.89672,51718.83541,257.9,-4.813580063,55.63478073422721,1.1269585148165284
21918.38536,51723.64785,257.9,-4.811980565,55.7326783713843,1.12893827579071
21918.86547,51728.45269,257.9,-4.813044605,55.83040568335173,1.1308363499822458
21919.35114,51733.26139,257.9,-4.809493858,55.92821500002805,1.1089829569872214
21919.81963,51738.07085,257.9,-4.812589157,56.02394971005636,1.1108817576910468
21920.30071,51742.85601,257.9,-4.820732307,56.11923047040949,0.0
21920.82361,51747.66344,257.9,-4.820732307,56.21503264026479,0.0
