x,y,z,yaw,V,a,dist,time
22184.6499,51678.70362,257.9,-1.66788812,1.0,0.0,4127.689543953626,4127.689543953626
22184.20854,51673.87217,257.9,-1.67296869,1.0,0.0,4132.541111509796,4132.541111509796
22183.73552,51669.06243,257.9,-1.672187784,1.0,0.0,4137.37405541471,4137.37405541471
22183.28824,51664.25605,257.9,-1.676385393,1.0,0.0,4142.20120240882,4142.20120240882
22182.82468,51659.44741,257.9,-1.67920854,1.0,0.0,4147.032134671151,4147.032134671151
22182.37009,51654.63777,257.9,-1.678092202,1.0,0.0,4151.8632100170435,4151.8632100170435
22181.90608,51649.82801,257.9,-1.672496248,1.0,0.0,4156.6953003036315,4156.6953003036315
22181.45858,51645.03175,257.9,-1.667521868,1.0,0.0,4161.5123913591915,4161.5123913591915
22181.03759,51640.22656,257.9,-1.67193521,1.0,0.0,4166.335987892505,4166.335987892505
22180.59763,51635.39277,257.9,-1.678788866,1.0,0.0,4171.189758649941,4171.189758649941
22180.11948,51630.58126,257.9,-1.67341452,1.0,0.0,4176.02496866633,4176.02496866633
22179.66855,51625.78351,257.9,-1.676565982,1.0,0.0,4180.843863034064,4180.843863034064
22179.21288,51620.97128,257.9,-1.678837831,1.0,0.0,4185.677618584547,4185.677618584547
22178.75071,51616.16243,257.9,-1.676253448,1.0,0.0,4190.508626702053,4190.508626702053
22178.29476,51611.35527,257.9,-1.673580893,1.0,0.0,4195.337361284536,4195.337361284536
22177.845,51606.54661,257.9,-1.674689118,1.0,0.0,4200.167008792711,4200.167008792711
22177.39498,51601.73735,257.9,-1.675882868,1.0,0.0,4204.99727791026,4204.99727791026
22176.94433,51596.93065,257.9,-1.672363005,1.0,0.0,4209.825056935082,4209.825056935082
22176.50447,51592.11604,257.9,-1.680882761,1.0,0.0,4214.659717861322,4214.659717861322
22176.02991,51587.29597,257.9,-1.684059933,1.0,0.0,4219.503092924077,4219.503092924077
22175.54462,51582.49766,257.9,-1.671666467,1.0,0.0,4224.325881043016,4224.325881043016
22175.10775,51577.70469,257.9,-1.662318827,1.0,0.0,4229.138719791387,4229.138719791387
22174.70179,51572.88901,257.9,-1.666337853,1.0,0.0,4233.971480636287,4233.971480636287
22174.279,51568.06558,257.9,-1.672486646,1.0,0.0,4238.813404670074,4238.813404670074
22173.82249,51563.24365,257.9,-1.689609136,1.0,0.0,4243.656896210797,4243.656896210797
22173.30831,51558.43774,257.9,-1.685642843,1.0,0.0,4248.4902337740605,4248.4902337740605
22172.81622,51553.64099,257.9,-1.678606834,1.0,0.0,4253.312159025515,4253.312159025515
22172.35213,51548.83813,257.9,-1.6749894,1.0,0.0,4258.137388937937,4258.137388937937
22171.89807,51544.03222,257.9,-1.670695657,1.0,0.0,4262.964700965521,4262.964700965521
22171.46195,51539.22205,257.9,-1.676885575,1.0,0.0,4267.794601180157,4267.794601180157
22171.00775,51534.41312,257.9,-1.672173556,1.0,0.0,4272.624932989142,4272.624932989142
22170.57004,51529.60383,257.9,-1.662880545,1.0,0.0,4277.454100655332,4277.454100655332
22170.15693,51524.78698,257.9,-1.679308563,1.0,0.0,4282.288633083047,4282.288633083047
22169.68965,51519.97438,257.9,-1.687263157,1.0,0.0,4287.123865172448,4287.123865172448
22169.19957,51515.16802,257.9,-1.684815535,1.0,0.0,4291.955146043607,4291.955146043607
22168.71818,51510.36336,257.9,-1.676212466,1.0,0.0,4296.783861612746,4296.783861612746
22168.25783,51505.55639,257.9,-1.670408427,1.0,0.0,4301.612824514182,4301.612824514182
22167.81413,51500.74451,257.9,-1.675288259,1.0,0.0,4306.445117843897,4306.445117843897
22167.35451,51495.9395,257.9,-1.660508816,1.0,0.0,4311.272060110432,4311.272060110432
22166.95485,51491.12574,257.9,-1.673973942,1.0,0.0,4316.102382403321,4316.102382403321
22166.50453,51486.3115,257.9,-1.675948154,1.0,0.0,4320.9376378133275,4320.9376378133275
22166.04417,51481.50166,257.9,-1.674435404,1.0,0.0,4325.769458604211,4325.769458604211
22165.58914,51476.69419,257.9,-1.673766442,1.0,0.0,4330.598415023749,4330.598415023749
22165.14119,51471.88579,257.9,-1.677652645,1.0,0.0,4335.427635433144,4335.427635433144
22164.68334,51467.07601,257.9,-1.681328905,1.0,0.0,4340.259157995539,4340.259157995539
22164.20957,51462.26832,257.9,-1.674572433,1.0,0.0,4345.0901352412875,4345.0901352412875
22163.75571,51457.45774,257.9,-1.674840402,1.0,0.0,4349.922077794345,4349.922077794345
22163.29987,51452.65001,257.9,-1.675562274,1.0,0.0,4354.751369446182,4354.751369446182
22162.84832,51447.84365,257.9,-1.672008375,1.0,0.0,4359.578894055343,4359.578894055343
22162.41505,51443.03198,257.9,-1.675895591,1.0,0.0,4364.41003171451,4364.41003171451
22161.96478,51438.2199,257.9,-1.683411843,1.0,0.0,4369.243131858241,4369.243131858241
22161.47815,51433.41279,257.9,-1.679144845,1.0,0.0,4374.074810170065,4374.074810170065
22161.00538,51428.60648,257.9,-1.673280779,1.0,0.0,4378.904316075331,4378.904316075331
22160.55882,51423.79802,257.9,-1.672640906,1.0,0.0,4383.7334674920085,4383.7334674920085
22160.12153,51418.98559,257.9,-1.676196366,1.0,0.0,4388.565724216258,4388.565724216258
22159.6546,51414.17677,257.9,-1.674439208,1.0,0.0,4393.397160174364,4393.397160174364
22159.19837,51409.36898,257.9,-1.672416487,1.0,0.0,4398.226548385825,4398.226548385825
22158.75648,51404.55883,257.9,-1.674320346,1.0,0.0,4403.056953109507,4403.056953109507
22158.30822,51399.74862,257.9,-1.678022429,1.0,0.0,4407.888004472486,4407.888004472486
22157.84225,51394.94067,257.9,-1.678149708,1.0,0.0,4412.718481803283,4412.718481803283
22157.37597,51390.1327,257.9,-1.663155605,1.0,0.0,4417.549008954569,4417.549008954569
22156.97696,51385.31629,257.9,-1.663375063,1.0,0.0,4422.381918457984,4422.381918457984
22156.57912,51380.50094,257.9,-1.67595868,1.0,0.0,4427.213675104189,4427.213675104189
22156.1221,51375.6932,257.9,-1.675264744,1.0,0.0,4432.043088234991,4432.043088234991
22155.66952,51370.88252,257.9,-1.673383517,1.0,0.0,4436.875010287221,4436.875010287221
22155.22689,51366.07114,257.9,-1.670331659,1.0,0.0,4441.706707589546,4441.706707589546
22154.79659,51361.25895,257.9,-1.670075239,1.0,0.0,4446.538097729668,4446.538097729668
22154.36774,51356.44734,257.9,-1.670177957,1.0,0.0,4451.3687812335465,4451.3687812335465
22153.93771,51351.63457,257.9,-1.668891079,1.0,0.0,4456.200725032244,4456.200725032244
22153.51456,51346.82273,257.9,-1.677595895,1.0,0.0,4461.031134963929,4461.031134963929
22153.05074,51342.01642,257.9,-1.676055805,1.0,0.0,4465.859772950826,4465.859772950826
22152.59355,51337.20595,257.9,-1.675201656,1.0,0.0,4470.691919918475,4470.691919918475
22152.1405,51332.3962,257.9,-1.674153706,1.0,0.0,4475.522960113402,4475.522960113402
22151.69235,51327.5865,257.9,-1.676439945,1.0,0.0,4480.353493470347,4480.353493470347
22151.18348,51322.78749,257.9,-1.679908675,1.0,0.0,4485.179407441498,4485.179407441498
22150.6576,51317.98706,257.9,-1.677024804,1.0,0.0,4490.0085562235645,4490.0085562235645
22150.14496,51313.17939,257.9,-1.67001486,1.0,0.0,4494.843480276589,4494.843480276589
22149.66636,51308.37164,257.9,-1.671619123,1.0,0.0,4499.674993292457,4499.674993292457
22149.18047,51303.56859,257.9,-1.675633208,1.0,0.0,4504.502557729577,4504.502557729577
22148.67509,51298.76565,257.9,-1.679615808,1.0,0.0,4509.332013349832,4509.332013349832
22148.15077,51293.96645,257.9,-1.681687497,1.0,0.0,4514.159769775172,4514.159769775172
22147.61612,51289.16487,257.9,-1.673063238,1.0,0.0,4518.99102438644,4518.99102438644
22147.12239,51284.35381,257.9,-1.667956785,1.0,0.0,4523.827352294729,4523.827352294729
22146.65435,51279.55191,257.9,-1.678202195,1.0,0.0,4528.652008246358,4528.652008246358
22146.13756,51274.75886,257.9,-1.683013648,1.0,0.0,4533.472838071875,4533.472838071875
22145.59615,51269.95437,257.9,-1.672640306,1.0,0.0,4538.307737134754,4538.307737134754
22145.1044,51265.14272,257.9,-1.667370123,1.0,0.0,4543.144450252664,4543.144450252664
22144.63831,51260.33142,257.9,-1.667697154,1.0,0.0,4547.978273540509,4547.978273540509
22144.17079,51255.52184,256.8830623,-1.678425534,1.0,0.0,4552.810522988417,4552.810522988417
22143.65236,51250.72351,255.8521428,-1.678242571,1.0,0.0,4557.636778312556,4557.636778312556
22143.13445,51245.92204,254.8073671,-1.676332041,1.0,0.0,4562.466099686109,4562.466099686109
22142.62578,51241.12001,253.7492123,-1.674160669,1.0,0.0,4567.294995759727,4567.294995759727
22142.1276,51236.31757,252.6708077,-1.672705642,1.0,0.0,4572.123205911117,4572.123205911117
22141.63659,51231.51611,251.5738978,-1.675496063,1.0,0.0,4576.94970660538,4576.94970660538
22141.13193,51226.71365,250.4564681,-1.67459783,1.0,0.0,4581.778609562283,4581.778609562283
22140.63022,51221.89769,249.3150055,-1.669891714,1.0,0.0,4586.620632243529,4586.620632243529
22140.15223,51217.08997,248.1514735,-1.673753255,1.0,0.0,4591.452055019324,4591.452055019324
22139.65679,51212.2949,246.96281,-1.672472846,1.0,0.0,4596.272652191718,4596.272652191718
22139.1662,51207.48652,245.7502736,-1.671758328,1.0,0.0,4601.105994386569,4601.105994386569
22138.679,51202.67731,244.5101876,-1.673478754,1.0,0.0,4605.93981944175,4605.93981944175
22138.18409,51197.87443,243.2403432,-1.673505967,1.0,0.0,4610.768130968822,4610.768130968822
22137.6897,51193.07792,241.9435437,-1.676992624,1.0,0.0,4615.5900527487975,4615.5900527487975
22137.17743,51188.27223,240.6199312,-1.674544601,1.0,0.0,4620.42296873493,4620.42296873493
22136.67638,51183.46008,239.267268,-1.670275136,1.0,0.0,4625.26113354455,4625.26113354455
22136.19628,51178.64987,237.8741457,-1.667530109,1.0,0.0,4630.095243209635,4630.095243209635
22135.73004,51173.84512,236.4452655,-1.676842896,1.0,0.0,4634.922561543879,4634.922561543879
22135.22096,51169.06264,234.9815568,-1.687147506,1.0,0.0,4639.73206020765,4639.73206020765
22134.66199,51164.28012,233.4838583,-1.684720874,1.0,0.0,4644.547134974591,4644.547134974591
22134.11163,51159.4701,231.9426771,-1.671630526,1.0,0.0,4649.388538544843,4649.388538544843
22133.57354,51154.64987,230.3531044,-1.666042449,1.0,0.0,4654.238709480075,4654.238709480075
22133.06257,51149.83503,228.7057045,-1.663782999,1.0,0.0,4659.080586653909,4659.080586653909
22132.56272,51145.02144,226.9929589,-1.668339062,1.0,0.0,4663.9200596325145,4663.9200596325145
22132.04432,51140.24249,225.2160177,-1.681086676,1.0,0.0,4668.727044307183,4668.727044307183
22131.46464,51135.4601,223.3670492,-1.679047612,1.0,0.0,4673.544438106169,4673.544438106169
22130.89394,51130.65794,221.4389669,-1.677037319,1.0,0.0,4678.380390872231,4678.380390872231
22130.33223,51125.8648,219.4114583,-1.67213647,1.0,0.0,4683.206332146599,4683.206332146599
22129.79107,51121.05459,217.2664375,-1.6673906,1.0,0.0,4688.04688732031,4688.04688732031
22129.2733,51116.25349,214.9882194,-1.678203984,1.0,0.0,4692.875825814727,4692.875825814727
22128.70777,51111.46998,212.5349774,-1.678684386,1.0,0.0,4697.692649675012,4697.692649675012
22128.0881,51106.68003,212.5349774,-1.683379704,1.0,0.0,4702.522516330665,4702.522516330665
22127.45034,51101.89371,212.5349774,-1.683151897,1.0,0.0,4707.351139007999,4707.351139007999
22126.81359,51097.1053,212.5349774,-1.676905525,1.0,0.0,4712.181700144197,4712.181700144197
22126.20275,51092.30776,212.5349774,-1.676991298,1.0,0.0,4717.01797097586,4717.01797097586
22125.59322,51087.51428,212.5349774,-1.672974484,1.0,0.0,4721.85004892756,4721.85004892756
22124.99869,51082.71341,212.5349774,-1.6696707,1.0,0.0,4726.687591555575,4726.687591555575
22124.41895,51077.9121,212.5349774,-1.671388059,1.0,0.0,4731.523775607455,4731.523775607455
22123.83462,51073.12536,212.5349774,-1.675074412,1.0,0.0,4736.346049073003,4736.346049073003
22123.13289,51068.35481,212.5349774,-1.677805832,1.0,0.0,4741.167933797404,4741.167933797404
22122.61769,51063.54392,212.5349774,-1.875879162,1.0,0.0,4746.006331634716,4746.006331634716
22121.63584,51058.79613,212.5349774,-1.677207788,1.0,0.0,4750.8545827943135,4750.8545827943135
22121.1247,51054.00635,212.5349774,-1.88354593,1.0,0.0,4755.671558665957,4755.671558665957
22119.60865,51049.31198,212.5349774,-1.87510707,1.0,0.0,4760.604662891436,4760.604662891436
22118.1226,51044.59384,212.5349774,-1.873604866,1.0,0.0,4765.551297066517,4765.551297066517
22116.64924,51039.90961,212.5349774,-1.889992442,1.0,0.0,4770.461775697209,4770.461775697209
22116.11547,51035.13739,212.5349774,-1.916703996,1.0,0.0,4775.263753845982,4775.263753845982
22114.45821,51030.53896,212.5349774,-1.962518457,1.0,0.0,4780.151705275011,4780.151705275011
22112.62642,51026.10439,212.5349774,-2.021690317,1.0,0.0,4784.949711703621,4784.949711703621
22110.58972,51021.89771,212.5349774,-1.882766036,1.0,0.0,4789.623500692485,4789.623500692485
22109.1954,51017.57424,212.5349774,-1.960179787,1.0,0.0,4794.166244478268,4794.166244478268
22107.46646,51013.36075,212.5349774,-2.013045819,1.0,0.0,4798.720663376846,4798.720663376846
22105.51404,51009.23764,212.5349774,-2.055341943,1.0,0.0,4803.282678274729,4803.282678274729
22103.38967,51005.202,212.5349774,-2.118103983,1.0,0.0,4807.843307409674,4807.843307409674
22101.02455,51001.32098,212.5349774,-2.195358338,1.0,0.0,4812.388206622508,4812.388206622508
22098.3837,50997.65729,212.5349774,-2.265739423,1.0,0.0,4816.904478662427,4816.904478662427
22095.496,50994.19351,212.5349774,-2.330956495,1.0,0.0,4821.414088754046,4821.414088754046
22092.36442,50990.89973,212.5349774,-2.397542045,1.0,0.0,4825.958951786612,4825.958951786612
22088.99216,50987.79541,212.5349774,-2.449597597,1.0,0.0,4830.542502830289,4830.542502830289
22085.44158,50984.85306,212.5349774,-2.492272864,1.0,0.0,4835.153797860853,4835.153797860853
22081.79598,50982.08557,212.5349774,-2.318901799,1.0,0.0,4839.730849341893,4839.730849341893
22078.53577,50978.57265,212.5349774,-2.36424057,1.0,0.0,4844.523507912093,4844.523507912093
22075.05677,50975.14918,212.5349774,-2.630970739,1.0,0.0,4849.404449198454,4849.404449198454
22070.91935,50972.8315,212.5349774,-2.696793115,1.0,0.0,4854.146799337234,4854.146799337234
22066.70904,50970.82463,212.5349774,-2.780006173,1.0,0.0,4858.810943148587,4858.810943148587
22062.37966,50969.18719,212.5349774,-2.6238407,1.0,0.0,4863.439629888694,4863.439629888694
22058.17155,50966.79033,212.5349774,-2.91245764,1.0,0.0,4868.282472817354,4868.282472817354
22053.53856,50965.70977,212.5349774,-2.72878062,1.0,0.0,4873.039804659225,4873.039804659225
22048.97941,50963.71296,212.5349774,-3.007247541,1.0,0.0,4878.017062830008,4878.017062830008
22044.16901,50963.06279,212.5349774,-2.848615581,1.0,0.0,4882.871202217055,4882.871202217055
22039.3411,50961.60642,212.5349774,-3.140363911,1.0,0.0,4887.913991975217,4887.913991975217
22034.44341,50961.6004,212.5349774,-3.211574843,1.0,0.0,4892.811685674961,4892.811685674961
22029.58327,50961.94108,212.5349774,-3.269189046,1.0,0.0,4897.683751323329,4897.683751323329
22024.74046,50962.56238,212.5349774,-3.325500821,1.0,0.0,4902.56625297577,4902.56625297577
22019.93391,50963.45644,212.5349774,-3.37579218,1.0,0.0,4907.455247369928,4907.455247369928
22015.24041,50964.57621,212.5349774,-3.409673634,1.0,0.0,4912.280475561724,4912.280475561724
22010.60088,50965.85066,212.5349774,-3.429890883,1.0,0.0,4917.091864282599,4917.091864282599
22005.90933,50967.24199,212.5349774,-3.45956677,1.0,0.0,4921.985374328716,4921.985374328716
22001.30908,50968.75613,212.5349774,-3.48242994,1.0,0.0,4926.828402307377,4926.828402307377
21996.71518,50970.38548,212.5349774,-3.515728741,1.0,0.0,4931.70269185894,4931.70269185894
21992.14432,50972.18014,212.5349774,-3.559596551,1.0,0.0,4936.61324841143,4936.61324841143
21987.68301,50974.16176,212.5349774,-3.602544013,1.0,0.0,4941.494857238498,4941.494857238498
21983.36752,50976.30499,212.5349774,-3.630529484,1.0,0.0,4946.313247921391,4946.313247921391
21979.0589,50978.59727,212.5349774,-3.662227201,1.0,0.0,4951.193693997602,4951.193693997602
21974.87802,50980.99461,212.5349774,-3.913791741,1.0,0.0,4956.013133451524,4956.013133451524
21971.26446,50984.51402,214.1322722,-3.733539845,1.0,0.0,4961.057344254188,4961.057344254188
21967.28245,50987.19143,215.6570383,-4.011883784,1.0,0.0,4965.855773991944,4965.855773991944
21964.11743,50990.94523,217.1161911,-3.810770963,1.0,0.0,4970.765801083559,4970.765801083559
21960.37229,50993.90732,218.5151389,-4.067546881,1.0,0.0,4975.540740956239,4975.540740956239
21957.42437,50997.82692,219.8582871,-3.864758596,1.0,0.0,4980.445177364879,4980.445177364879
21953.85289,51000.97941,221.1518214,-4.125275435,1.0,0.0,4985.2089639460055,4985.2089639460055
21951.15511,51005.0339,222.4016585,-3.921156991,1.0,0.0,4990.078964571109,4990.078964571109
21947.79842,51008.35165,223.6101135,-4.195400075,1.0,0.0,4994.798586676593,4994.798586676593
21945.42016,51012.53452,224.7852216,-3.988288561,1.0,0.0,4999.610293449093,4999.610293449093
21942.27961,51016.08578,225.9263514,-4.003807631,1.0,0.0,5004.351021440668,5004.351021440668
21939.19998,51019.67901,227.0359548,-4.023781769,1.0,0.0,5009.083401684245,5009.083401684245
21936.21866,51023.30152,228.1174293,-4.054991405,1.0,0.0,5013.774973664138,5013.774973664138
21933.35836,51027.00685,229.1732635,-4.091061867,1.0,0.0,5018.455869571855,5018.455869571855
21930.62182,51030.82929,230.2050088,-4.125196649,1.0,0.0,5023.156901237907,5023.156901237907
21928.0012,51034.76713,231.2140959,-4.149060956,1.0,0.0,5027.887042150184,5027.887042150184
21925.45388,51038.80028,232.202239,-4.155173249,1.0,0.0,5032.657276746608,5032.657276746608
21922.94667,51042.82419,233.1715879,-4.168119269,1.0,0.0,5037.398368780324,5037.398368780324
21920.52731,51046.82149,234.1219607,-4.213858673,1.0,0.0,5042.0708103369,5042.0708103369
21918.28495,51050.94048,235.0539994,-4.239079074,1.0,0.0,5046.760613849806,5046.760613849806
21916.13667,51055.13522,235.9697039,-4.264187621,1.0,0.0,5051.4734633727585,5051.4734633727585
21914.07681,51059.4191,236.8690464,-4.280031493,1.0,0.0,5056.226846491551,5056.226846491551
21912.08654,51063.73193,237.7559379,-4.307897344,1.0,0.0,5060.9767598888475,5060.9767598888475
21910.23892,51068.04782,238.6277889,-4.339191066,1.0,0.0,5065.671502283962,5065.671502283962
21908.52823,51072.41686,239.4851907,-4.361359826,1.0,0.0,5070.3635136647745,5070.3635136647745
21906.89808,51076.86846,240.3284566,-4.377011167,1.0,0.0,5075.104202600204,5075.104202600204
21905.32918,51081.36975,241.1613764,-4.389012817,1.0,0.0,5079.871073573295,5079.871073573295
21903.82249,51085.86543,241.9828939,-4.41707958,1.0,0.0,5084.612513588576,5084.612513588576
21902.43462,51090.42776,242.7922333,-4.427702555,1.0,0.0,5089.381270047634,5089.381270047634
21901.08757,51095.03094,243.5938416,-4.433183496,1.0,0.0,5094.177498755159,5094.177498755159
21899.78936,51099.55911,243.9911968,-4.345055212,1.0,0.0,5098.888090305383,5098.888090305383
21898.08298,51103.99358,244.3833249,-4.487150423,1.0,0.0,5103.639538177906,5103.639538177906
21897.01535,51108.65317,244.7731539,-4.379569855,1.0,0.0,5108.419874231465,5108.419874231465
21895.43585,51113.22245,245.1610939,-4.51073454,1.0,0.0,5113.254451769206,5113.254451769206
21894.47723,51117.9116,245.5477334,-4.409686031,1.0,0.0,5118.04058591138,5118.04058591138
21893.04587,51122.49488,245.9315445,-4.546777151,1.0,0.0,5122.842173878707,5122.842173878707
21892.26131,51127.18885,246.3122368,-4.566711667,1.0,0.0,5127.601258743942,5127.601258743942
21891.56558,51131.93085,246.6902434,-4.461250583,1.0,0.0,5132.394024566814,5132.394024566814
21890.36417,51136.61371,247.0666384,-4.592944709,1.0,0.0,5137.228542512556,5137.228542512556
21889.79362,51141.36765,247.4390705,-4.499099435,1.0,0.0,5142.016597736352,5142.016597736352
21888.77539,51146.06898,247.8081826,-4.630530136,1.0,0.0,5146.82692995999,5146.82692995999
21888.38112,51150.87462,248.1754913,-4.506723896,1.0,0.0,5151.648716417575,5151.648716417575
21887.38576,51155.64595,248.5423864,-4.624974405,1.0,0.0,5156.522763144727,5156.522763144727
21886.96345,51160.46462,248.9080733,-4.521948455,1.0,0.0,5161.359903447117,5161.359903447117
21886.04519,51165.22799,249.2708172,-4.539270201,1.0,0.0,5166.21097499725,5166.21097499725
21885.20856,51170.01233,249.6313004,-4.669091901,1.0,0.0,5171.067914259016,5171.067914259016
21884.99881,51174.85374,249.9892184,-4.569691041,1.0,0.0,5175.913865749756,5175.913865749756
21884.30982,51179.64918,250.3439251,-4.580152911,1.0,0.0,5180.75854860973,5180.75854860973
21883.66993,51184.45995,250.6967951,-4.585414279,1.0,0.0,5185.611688542285,5185.611688542285
21883.05686,51189.26226,251.0481911,-4.703709297,1.0,0.0,5190.452973099204,5190.452973099204
21883.01505,51194.07856,251.3979567,-4.586936428,1.0,0.0,5195.2694545707855,5195.2694545707855
21882.40808,51198.89143,251.7469938,-4.709270467,1.0,0.0,5200.1204472751515,5200.1204472751515
21882.39296,51203.74181,252.0951133,-4.583957879,1.0,0.0,5204.970850841739,5204.970850841739
21881.76703,51208.58857,252.4413627,-4.699548749,1.0,0.0,5209.857861263511,5209.857861263511
21881.70527,51213.39838,252.7869118,-4.583286043,1.0,0.0,5214.668067759462,5214.668067759462
21881.08143,51218.20364,253.1309423,-4.700779633,1.0,0.0,5219.513653380748,5219.513653380748
21881.0254,51223.02936,253.4741684,-4.583743515,1.0,0.0,5224.339698643622,5224.339698643622
21880.39866,51227.87432,253.8168371,-4.699175856,1.0,0.0,5229.225027745046,5229.225027745046
21880.33452,51232.72827,254.1574976,-4.5737148,1.0,0.0,5234.079401498896,5234.079401498896
21879.66255,51237.54282,254.4982869,-4.693398083,1.0,0.0,5238.94061897844,5238.94061897844
21879.57088,51242.36961,254.8375656,-4.692195046,1.0,0.0,5243.768279394521,5243.768279394521
21879.47347,51247.19268,255.1761787,-4.70418608,1.0,0.0,5248.592332973513,5248.592332973513
21879.43395,51252.0105,255.5133346,-4.705787614,1.0,0.0,5253.410315059695,5253.410315059695
21879.40203,51256.84442,255.8472815,-4.694083066,1.0,0.0,5258.2443404478,5258.2443404478
21879.31371,51261.66916,256.1808227,-4.693079816,1.0,0.0,5263.0698887575745,5263.0698887575745
21879.22051,51266.49477,256.5138713,-4.695007967,1.0,0.0,5267.896398688374,5267.896398688374
21879.1358,51271.36787,256.8455553,-4.69257062,1.0,0.0,5272.770234897577,5272.770234897577
21879.0394,51276.23202,257.1764965,-4.690664318,1.0,0.0,5277.635340053945,5277.635340053945
21878.93483,51281.04445,257.5060823,-4.696683299,1.0,0.0,5282.448906028332,5282.448906028332
21878.85918,51285.86027,257.8341028,-4.70074806,1.0,0.0,5287.265320171122,5287.265320171122
21878.80354,51290.64035,257.9,-4.703612855,1.0,0.0,5292.045723984194,5292.045723984194
21878.76133,51295.44998,257.9,-4.704991999,1.0,0.0,5296.855539201119,5296.855539201119
21878.7254,51300.30687,257.9,-4.711998597,1.0,0.0,5301.7125620996685,5301.7125620996685
21878.7235,51305.18183,257.9,-4.705003774,1.0,0.0,5306.587522469929,5306.587522469929
21878.68773,51310.02583,257.9,-4.707160547,1.0,0.0,5311.431654537996,5311.431654537996
21878.66261,51314.83037,257.9,-4.714655969,1.0,0.0,5316.2362602061075,5316.2362602061075
21878.67362,51319.69008,257.9,-4.724034024,1.0,0.0,5321.095982678036,5321.095982678036
21878.72982,51324.51546,257.9,-4.729023476,1.0,0.0,5325.921689940647,5325.921689940647
21878.81062,51329.373,257.9,-4.733637722,1.0,0.0,5330.779901905103,5330.779901905103
21878.91397,51334.23588,257.9,-4.738266971,1.0,0.0,5335.643880021512,5335.643880021512
21879.03863,51339.05215,257.9,-4.734330717,1.0,0.0,5340.461763045053,5340.461763045053
21879.14512,51343.90445,257.9,-4.738544267,1.0,0.0,5345.315231434781,5345.315231434781
21879.27151,51348.73579,257.9,-4.743836285,1.0,0.0,5350.148224361288,5350.148224361288
21879.42406,51353.58494,257.9,-4.751423987,1.0,0.0,5354.999773312398,5354.999773312398
21879.61405,51358.44975,257.9,-4.758021165,1.0,0.0,5359.868291827942,5359.868291827942
21879.83395,51363.26534,257.9,-4.748590431,1.0,0.0,5364.6888999906205,5364.6888999906205
21880.01172,51368.17373,257.9,-4.772764248,1.0,0.0,5369.600508135112,5369.600508135112
21880.30276,51372.98835,257.9,-4.777599679,1.0,0.0,5374.423916683636,5374.423916683636
21880.62062,51377.85601,257.9,-4.786925428,1.0,0.0,5379.301943831493,5379.301943831493
21880.97847,51382.64793,257.9,-4.788426005,1.0,0.0,5384.107206978175,5384.107206978175
21881.34637,51387.47713,257.9,-4.777147084,1.0,0.0,5388.9504004545915,5388.9504004545915
21881.66067,51392.32371,257.9,-4.784760049,1.0,0.0,5393.807160916708,5393.807160916708
21882.00934,51397.13306,257.9,-4.786605606,1.0,0.0,5398.629133354563,5398.629133354563
21882.37161,51402.00542,257.9,-4.795741258,1.0,0.0,5403.514942552895,5403.514942552895
21882.77506,51406.83444,257.9,-4.806156955,1.0,0.0,5408.360786758281,5408.360786758281
21883.22579,51411.62729,257.9,-4.806792965,1.0,0.0,5413.174783918166,5413.174783918166
21883.68127,51416.43776,257.9,-4.804762634,1.0,0.0,5418.0067693953115,5418.0067693953115
21884.13001,51421.28172,257.9,-4.8119698,1.0,0.0,5422.871470420984,5422.871470420984
21884.61259,51426.11188,257.9,-4.822798624,1.0,0.0,5427.725677779758,5427.725677779758
21885.14438,51430.90878,257.9,-4.828236424,1.0,0.0,5432.551965194958,5432.551965194958
21885.70255,51435.70536,257.9,-4.821684488,1.0,0.0,5437.380912641899,5437.380912641899
21886.22919,51440.50472,257.9,-4.829144879,1.0,0.0,5442.209080627706,5442.209080627706
21886.78867,51445.27475,257.9,-4.834844587,1.0,0.0,5447.011809442796,5447.011809442796
21887.37749,51450.05912,257.9,-4.834564869,1.0,0.0,5451.832276773804,5451.832276773804
21887.96717,51454.86156,257.9,-4.833824828,1.0,0.0,5456.670784028732,5456.670784028732
21888.5537,51459.66776,257.9,-4.831504822,1.0,0.0,5461.512640685108,5461.512640685108
21889.12892,51464.47397,257.9,-4.827559471,1.0,0.0,5466.353150225696,5466.353150225696
21889.68535,51469.28402,257.9,-4.823772558,1.0,0.0,5471.1952773767935,5471.1952773767935
21890.22179,51474.08019,257.9,-4.827150838,1.0,0.0,5476.021353893231,5476.021353893231
21890.77276,51478.86012,257.9,-4.831109716,1.0,0.0,5480.832933545047,5480.832933545047
21891.34432,51483.65176,257.9,-4.826182861,1.0,0.0,5485.658541768186,5485.658541768186
21891.89538,51488.47339,257.9,-4.816863433,1.0,0.0,5490.511559693198,5490.511559693198
21892.40077,51493.29327,257.9,-4.818873753,1.0,0.0,5495.3578636731945,5495.3578636731945
21892.91408,51498.09557,257.9,-4.819187036,1.0,0.0,5500.187519193629,5500.187519193629
21893.42975,51502.90566,257.9,-4.819139956,1.0,0.0,5505.025171657065,5505.025171657065
21893.94154,51507.68165,257.9,-4.833773625,1.0,0.0,5509.828504821047,5509.828504821047
21894.52187,51512.43901,257.9,-4.837052198,1.0,0.0,5514.621130101468,5514.621130101468
21895.1223,51517.23054,257.9,-4.833908233,1.0,0.0,5519.450133717718,5519.450133717718
